Gene_name	Uniprot_ID	Protein_length	region_1	region_2	region_1_len	region_2_len	PDB ID	PDB Length	Resolution	Model	Chain	PDB residues in region_1	PDB residues in region_2	Percent residues in region_1	Percent residues in region_2
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		6	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		7	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		8	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		9	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		10	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		11	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		12	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		13	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		14	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		15	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		16	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		17	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		18	A	0	0	0.0	0.0
APBA1	Q02410	837.0	626-641	453-622	16	170	1u38	89		19	A	0	0	0.0	0.0
MDM4	Q7ZUW7	496.0	275-295	22-105	21	84	6v4f	154	1.35	0	A	0	84	0.0	100.0
MDM4	Q7ZUW7	496.0	275-295	22-105	21	84	4n5t	191	1.7	0	A	0	84	0.0	100.0
MDM4	Q7ZUW7	496.0	275-295	22-105	21	84	6v4g	166	1.25	0	A	0	84	0.0	100.0
	P06782	633.0	316-398	55-306	83	252	2fh9	360	2.8	0	A	4	233	4.819277108433735	92.46031746031747
	P06782	633.0	316-398	55-306	83	252	3mn3	306	2.38	0	A	5	233	6.024096385542169	92.46031746031747
	P06782	633.0	316-398	55-306	83	252	3tdh	165	2.3	0	A	0	0	0.0	0.0
	P06782	633.0	316-398	55-306	83	252	3t4n	220	2.3	0	A	0	0	0.0	0.0
	P06782	633.0	316-398	55-306	83	252	3te5	176	2.5	0	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		0	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		1	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		2	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		3	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		4	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		5	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		6	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		7	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		8	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		9	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		10	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		11	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		12	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		13	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		14	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		15	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		16	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		17	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		18	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2eao	99		19	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	7kpl	292	2.705	0	A	8	241	30.76923076923077	91.28787878787878
EPHB1	P54762	984.0	593-618	619-882	26	264	6umw	408	1.982	0	A	8	241	30.76923076923077	91.28787878787878
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		0	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		1	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		2	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		3	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		4	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		5	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		6	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		7	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		8	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		9	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		10	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		11	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		12	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		13	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		14	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		15	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		16	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		17	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		18	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	2djs	108		19	A	0	0	0.0	0.0
EPHB1	P54762	984.0	593-618	619-882	26	264	7kpm	510	1.608	0	A	8	240	30.76923076923077	90.9090909090909
KIF1A	Q12756		429-472,622-681	352-361,516-572	104	67	4uxo	342	1.608	0	C	0	2	0.0	2.9850746268656714
KIF1A	Q12756		429-472,622-681	352-361,516-572	104	67	4uxs	340	1.608	0	C	0	5	0.0	7.462686567164178
KIF1A	Q12756		429-472,622-681	352-361,516-572	104	67	4uxp	354	1.608	0	C	0	9	0.0	13.432835820895523
KIF1A	Q12756		429-472,622-681	352-361,516-572	104	67	4uxr	355	1.608	0	C	0	9	0.0	13.432835820895523
STK4	Q13043	487.0	282-431	30-281	150	252	4oh8	55	2.281	0	A	0	22	0.0	8.73015873015873
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		0	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		1	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		2	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		3	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		4	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		5	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		6	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		7	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		8	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		9	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		10	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		11	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		12	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		13	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		14	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		15	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		16	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		17	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		18	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2ltz	37		19	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	1zvd	558	2.1	0	A	0	323	0.0	96.41791044776119
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		0	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		1	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		2	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		3	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		4	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		5	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		6	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		7	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		8	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		9	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		10	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		11	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		12	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		13	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		14	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		15	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		16	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		17	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		18	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		19	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		20	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		21	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		22	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		23	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		24	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		25	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		26	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		27	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		28	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2djy	42		29	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	7m3q	440	2.5	0	A	0	329	0.0	98.2089552238806
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		0	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		1	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		2	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		3	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		4	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		5	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		6	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		7	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		8	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		9	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		10	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		11	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		12	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		13	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		14	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		15	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		16	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		17	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		18	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2jqz	131		19	A	131	0	100.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		0	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		1	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		2	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		3	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		4	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		5	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		6	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		7	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		8	A	0	0	0.0	0.0
SMURF2	Q9HAU4	748.0	10-140	414-748	131	335	2kxq	90		9	A	0	0	0.0	0.0
NEK7	Q8TDX7	302.0	182-199	34-181,200-299	18	248	6npy	167		0	B	1	165	5.555555555555555	66.53225806451613
NEK7	Q8TDX7	302.0	182-199	34-181,200-299	18	248	2wqm	439	2.1	0	A	1	242	5.555555555555555	97.58064516129032
NEK7	Q8TDX7	302.0	182-199	34-181,200-299	18	248	2wqn	382	2.3	0	A	1	244	5.555555555555555	98.38709677419355
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	5abs	84	1.74	0	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		0	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		1	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		2	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		3	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		4	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		5	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		6	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		7	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		8	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		9	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		10	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		11	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		12	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		13	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		14	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		15	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		16	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		17	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		18	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k9g	73		19	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k6d	62		0	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k6d	62		1	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k6d	62		2	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k6d	62		3	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k6d	62		4	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k6d	62		5	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k6d	62		6	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2k6d	62		7	A	0	62	0.0	100.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2ydl	123	2.05	0	A	0	59	0.0	95.16129032258065
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		0	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		1	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		2	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		3	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		4	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		5	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		6	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		7	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		8	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		9	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		10	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		11	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		12	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		13	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		14	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		15	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		16	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		17	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		18	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		19	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		20	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		21	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		22	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		23	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		24	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		25	A	0	0	0.0	0.0
SH3KBP1	Q96B97	665.0	337-346	267-328	10	62	2o2o	75		26	A	0	0	0.0	0.0
EPHB2	P54763	986.0	595-621	621-884	27	264	7s7k	527	3.15	0	A	0	0	0.0	0.0
EPHB2	P54763	986.0	595-621	621-884	27	264	1nuk	169	2.9	0	A	0	0	0.0	0.0
EPHB2	P54763	986.0	595-621	621-884	27	264	3etp	372	2.0	0	A	0	0	0.0	0.0
EPHB2	P54763	986.0	595-621	621-884	27	264	1shw	296	2.2	0	B	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		0	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		1	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		2	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		3	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		4	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		5	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		6	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		7	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		8	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		9	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		10	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		11	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		12	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		13	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		14	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		15	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		16	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		17	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		18	A	0	0	0.0	0.0
EIF2AK4	P15442	1659.0	1498-1659	599-981	162	383	2yz0	138		19	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	5tq1	245	1.485	0	A	3	89	8.823529411764707	100.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	5to4	173	1.7	0	A	2	89	5.88235294117647	100.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		0	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		1	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		2	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		3	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		4	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		5	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		6	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		7	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		8	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		9	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		10	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		11	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		12	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		13	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		14	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2fci	14		15	B	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		0	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		1	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		2	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		3	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		4	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		5	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		6	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		7	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		8	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		9	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		10	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		11	A	0	0	0.0	0.0
PLCG1	P08487	1291.0	757-790	668-756	34	89	2ple	105		12	A	0	0	0.0	0.0
